text,tweet_ids,sentiment1
@razresty @CGredido @TwitterPH Bitter ka lang masyado tsaka yong mga ilang fanatic sa kulto niyo. Mag isip ka kasi wag sa Santo niyo ikaw magtiwala at kahit anong galit mo sa eleksyon wag na wag mong itatakwil pagka Filipino mo. Na gets mo ba yon? Basahin mo kasi ulit yong post mo. Diba matatalino kayong pink,['1526701946110763008'],1
"@pilipinoir Ang tingin kc ng mga Bobotante ay walang koneksyon ang eleksyon sa buhay nila. Fanaticism ang nakikita kong dahilan.

Tingin nila sa eleksyon ay isang araw lang at pagkatapos ng bilangan, wala na. Tuwang tuwa pa sila pag ang idol nila ang manalo. Wala silang pake anuman mangyari",['1521374419842928640'],1
"galit na galit nung sinabihan bobo, eh with or without election totoo naman😌 https://t.co/6Vj523do0T",['1525312711545847808'],1
@yansieee @COMELEC irereport ko palang po.. naubos kasi yung roll tapos hindi na nila ako maprintan ng bagong resibo. ayaw ko umalis hanggat walang resibo pero parang yung staff pa ang galit at sinabihan ako ng wala na daw magagawa. sobrang bulok talaga ng sistema! kaninang umaga pa nirereklamo,['1523567448142008321'],1
"@ohitsmiko Oo, normal yata iyan sa atin lalo na nararamdaman natin ang anxiety habang papalapit ang election. Ang takot natin Ito talaga ang nagpapabalisa sa atin dahil ayaw natin manalo ang mga sinungaling at magnanakaw.",['1522447143310872576'],1
"Sobrang saya lang sa feeling na ako at ang DonBelle ay pareho ang taong mga nais namin iboto para sa daratong halalan. 

Leni-Kiko 💗💚

BELINDA MAHAL MO BA AKO

#DonBelle 
#DonBelleForLeniKiKo",['1521363354194890752'],0
"Di nyo pa nga nalilinawan at nagliliwanagan kung bakit ganoon ang resulta ng eleksyon at kung ano ang magiging epekto sa pangkalahatang plano, tapos unang solusyon nyo ay patakbuhin kaagad sa susunod na eleksyon. Sino man kayo, ang gagaling nyo talaga. 🙄

Contain resbak gigil.",['1525018750537576448'],1
"Magpapaprint lang ako dapat sa Office Warehouse kasi wala akong printer sa condo pero sina Kuya todo express ng galit sa results ng election noong napansin nila na nakapink mask ako.

Hulaan nyo ano naging ending… 💸 https://t.co/gDy20F451D",['1525685942580678656'],2
nakakakampink shirt ako ngayon!!! WHAT IF MAGSOUNDTRIP AKO RITO NA PURO KANTA NUNG RALLY NAKAMAX VOLUME YUNG TIPONG YUMAYANIG NA BAHAY NG KAPITBAHAY PARA MARANASAN NILA YUNG INIS TULAD NUNG NAGPATUGTUG SILA NG PURO KANTA NI ANDREW E AFTER NG ELECTION POTAH,['1528978346578587648'],1
@sllayco @News5PH Ulol bbm is majority winner at binadura na yan ng comelec iyak na lng kau mga talunan #KamustaKakampink https://t.co/fazmNSTiBd,['1526405063429980161'],1
@zintonado @KaTindig2029 @CebuPacificAir Kasi nga totoo akala puwedi na mag post ng mga sensitive pero kayo parang hindi pa tapos ang election bat kayo galit bakit hindi niyo tanongin si Lutang para magkaalaman na,['1526413872055234561'],1
grabe literal na itinulog ko na lang buong araw yung lungkot KAHSJAHSA post-election depression tingz ✨🌷,['1523935833677463552'],1
nahiya pa magpa-election si 88m imamanipulate din pala ksshsj nde galit ako. galit na galit.,['1524641137155198976'],1
"This election exposed a lot of behavior. And yes, mas galit ako sa mga apolitical at neutral na para bang katatawanan lang sa inyo ang lahat ng nangyayari. Pangalawa kayong mga panatiko. Pasensya at hindi niyo na mababago ang tingin ko sa inyo.",['1523568880823652352'],1
nakakaiyak naman 'yung saya na nararamdaman ko rn dahil sa conversation namin nina mamu at papu about election acckkk,['1522097912536199168'],0
Tatahimik lang ako sa gilid pero yung totoo takot ako sa magiging result ng election😖,['1521371607163305984'],1
pucha naman @0820_cart tapos na eleksyon oh maawa ka naman yung pera ko pakibalik na inis na inis na ako sayo sana buhay ka pa,['1525299297688113153'],1
let's win this election people of the philippines ayokong paggising ko sa umaga maging pagtulog sa gabi takot at pangamba bumabalot sa akin. ayaw natin lahat yon kaya do your job as a citizen na may malasakit sa bansa,['1522825410689441792'],0
"@iamjuanthegreat @PunchTheLies @pinkpawer2022 Kapal pa ng mukha ng mga tao sa COMELEC, pag na-call-out in denial. Nasa internet age na tayo at marami ng videos ng pandaraya at vote buying wala pa rin silang say? Ano takot sila kay Duterte? Mas matakot sila sa galit ng mga Pilipino na harap harapan ginagawa nilang tanga!",['1529244429646635008'],1
"@ABSCBNNews Kaya importante ngayon election pumili ng tamang leader ng bansa. Yung may takot sa dios, hindi korap, hindi goons, yung matino ang pagiisip, hindi manloloko at may respeto sa kapwa pilipino kasi tayong mga pilipino din ang kawawa",['1520977746209697792'],2
It was May 10. I was in Bicol. Galit na galit mga ka mag anak ko sa resulta ng eleksyon. Lahat sila willing makipag rally sa EDSA. 😭,['1528544896818130944'],1
Galit si mama ko for today's video dahil sa election. 🤫,['1523930441191157761'],2
"@arnold_romero @rowena_guanzon @COMELEC That Bgy captain ay napaka discourteous, napaka bastos, at obvious na takot sa Mayor. Nilabas pa yung malaki nyang tiyan kahit alam nyang naka video sya;",['1522110651614699520'],1
"eleksyon
Takot mahiwalayan ng tuluyan eh😅
But seriously he was convinced that Sen Kiko is more better than the other candidate... 💗💗💗
#ipanalona10to 
#LeniKikoAllTheWay2022 
#TropangAngatAllTheWay",['1520817300970311680'],0
"Nakakadiri naman, sinasakripisyo nyo yung taas ng propesyon nyo dahil lang sa kababawan nyo. Tapos na yung eleksyon, bakit parang galit pa yung mga taga suporta ng nanalo? 😬 https://t.co/79Xv8RPStV",['1529120834022801410'],1
"@anamgroa @arcelo_ian Pareho nga... but this time may covid eh. Paano tayo magproteqta sa lansangan dahil sa dayaan kung magdeclare sila lockdown? 
Dami ko naririnig na bigla daw tataas ang cases😭, mag declare daw ng failure of election ay anubey
Anxiety 😭",['1523138402253606912'],1
"Pootcha naman. Tapos na ang eleksyon at sabi nyo 31m ang boto nyo pero bakit ayaw nyo pa ding tigilan si VPLeni sa kakakalat nyo ng fake news?
Ganun ba talaga kalaki ang galit at inggit nyo sa mga Robredo?
Ang intensyon lang ba talaga ay sirain si VP Leni at bahala na Pilipinas.",['1526827075424120832'],1
"@deleoncharie27 @jokzsir @MarSacyan @joeyc13512 @MacLopez769 Puro kakutchaba ni nanay mo ang supreme court at comelec nuon, ngayon wala na mga salot kya iyak na kayo after election 👏👏👏👏🤣🤣🤣",['1522085167292387328'],1
"@CrushMajor Wala na. Masyado nang mahigpit ang Comelec. Ang daming mga election related offenses na pwedeng ibalik sa kandidato. Pero kapag pabor sa kanila ok lang. Maybe kailangan ng ibalik ang NAMFREL. Ang role lang ng PPCRV ay mag navigate, parang takot sila",['1528420332293726208'],1
"Sana nga hindi sya nangdaya sa election dahil kung sakali may lumabas bigla na ebidensya ng malawakang dayaan, his claim to glory would have been wasted. Wala ring mababago sa reputasyon nilang mga Marcoses. Mananatili silang mga magnanakaw ng katotohanan.",['1526535236401909760'],1
"Akala ko ba ""innocent until proven guilty""? Tas galit kayo kasi kesyo nang daya raw si Leni nakaraan sa election e wala naman kayong patunay but still paniwalang-paniwala kayo. Nung si BBM na sinabihan na magnanakaw wala rin patunay pero di kayo naniniwala.

#LetLeniLead
#BBMbobo",['1521714340457771008'],1
"Nung election period, galit kayo sa mga fake news peddlers and spreaders. Tapos ngayon, yan naman ginagawa niyo. Ano yun, selective lang ang pag fight natin sa fake news and dis/misinformation !?! 🤔",['1527990897987960832'],1
Naku beri wrong yan day! Tapos na ang eleksyon at may nanalo na! Wag na tayong dumagdag sa pagpapakalat ng mga fake news! Baka bumangon bigla sa hukay ang frenny mo at matampal ka ng kaliwat kanan ng magising gising ka kaloka ka!,['1525917385664139264'],1
"@inquirerdotnet Dati ung mga Marcos galit sa Comelec, ngaun ung mga pinklawan na hahaha",['1525695022737559553'],0
@jylarBjylarB Ahahaha  mas galit na galit teh yung reporters nyan nung eleksyon. hahaha. panoorin mo. Gigil&gt;Balita. haha,['1529328496497291264'],1
"Sobrang saya na naging part ako ng event na 'to. Nakakapagod pero puno ang puso. Malapit na ang eleksyon, ilaban pa natin, ipanalo na natin to! 🌷🌸
#TAYTAYaanNa10To https://t.co/mqChWGq3r1",['1520997393189466112'],0
@J_faenboy Tanungin mo ulit ako after one week ah? Galit pa rin ako sa resulta ng eleksyon,['1527234313661517824'],1
"@iampinglacson @maisabeldoria Kaya nga iba ang level ng SIBLING RIVALRY last election… sa sobrang galit nung UNA sa HULI, naging TOXIC sila at AMPALAYA TO THE BITTER END…",['1528692774278959106'],1
eh kayo lg naman pala yung nakakaalala kapag eleksyon lol gulat si te lori ihhh may tumawag ew,['1523189820196986881'],1
Alam niyo ba na gaano ka risky ang mga lugar na to? Wala ni isang sasakyan ang dumadaan dito kapag election. Remember Ampatuan Massacre? Yung bomba dito parang fireworks lang na sunod2 sumasabog kaya kung walang magawa ang mga watchers ibig sabihin nun takot silang mamatay. https://t.co/9yl0PZT172,['1523569817734680576'],1
Ako lang ba to o marami tayong napaka unproductive after election at nahihirapang humanap ng reason para sumaya?,['1524658020453855232'],1
"@IskoMoreno Yung mga nagka-galit-galit, magkapwa-tawad na kayo, tapos na ang halalan. Alam ko yung iba sa inyo nagkakasamaan ng loob, sa loob ng opisina, nagkakaismiran. Isantabi nyo yan. #halalan2022 https://t.co/AEd3zNyb6U",['1526032238164398080'],2
"Parang kahit lumipas yung panahaon, permanente na ata yung lungkot at galit na nararamdaman ko dahil sa election. Hindi ako makakamove on sa malapit na nating pag-abot sa good governance. 😢",['1526847693804343296'],1
Exam season ngayon tapos iyak pa ako ng iyak becuz of the Election😭😭,['1524634290222694400'],1
@swoonies1 Galit nga sila eh kahit sila na ang nanalo sa election. Logic escapes me.,['1526792849630859270'],1
Gigil ako sayo kuya pero mas gigil ako sa mga VCM na nasisira bigla tapos ang tagal pa palitan o ayusin ng COMELEC,['1523569709437751299'],1
Ang saya ko for today's vidyowww!!! Di ko inaasahan na  makiki line up saakin si ate Gly as Sk Kagawad huhu malayo pa ang election but super exited na akong maka trabaho yung mga ka team ko🥰 We will fight para sa mga kabataan!! Youth leaders for Annafunan❤️,['1528629150948265984'],0
@gmanews Ang saya pala maging props sa eleksyon-eleksyonan.sana na-inform kami para hindi aksaya sa effort😡,['1528751585605521408'],1
"Sa sobrang kaba ko sa election, nanaginip ako kagabi

Kareceive ko daw ng ballot, ang nakasulat is If x = 2, and y = 3, find the value of this equation. Tapos meron pang find the molecular weight of H2O

Shuta nag halo yung takot at kaba ko nung UPCAT at election ngayon 🥲",['1523567473932472321'],1
sobrang takot na takot ako sa election grabe tangina yung kaba ko,['1522447816445992962'],1
"Ang saya, alive na alive na ulit ang volleyball community! Doble pa ang bardagulan dahil sa eleksyon",['1522072933409390592'],0
Galit na galit gusto ng manakit dahil sa eleksyon muka ka ng pwet😂😂✌️🫰❤️💚💓💖💗,['1526335657400213504'],0
@inquirerdotnet Galit na galit ang mga BOBO haha PPCRV ang nag REPORT KALMAHAN niyo lang mga BOBO 😂😂😂,['1525697604902092800'],1
"Alamin dito: https://t.co/zwhtjd5Raf

Sino itong female personality na sagad ang galit sa naging resulta ng nakaraang eleksyon? https://t.co/SIIP17dYda",['1526442391359455233'],2
Nanaginip ako na di ako nakaboto on election day!!!! Grabe yung stress at inis ko pag-gising ko bhieeeee.,['1522758219495776256'],1
"Realization: Laking dagdag sa inis at anxiety ko na nasa Davao ako ngayong papalapit na ang eleksyon. 

Home base pa ng Unithieves. Ito talaga ang realidad dito. Ugh.",['1521340274294722560'],1
"@Agila_2022 2017, haha, 2022 na padre damaso, di yan uubra samin d na kami uto2, maliit na ba kickback may paiyak.iyak ka pa after election naku d na kami tatablan nyan ipokrito, respect is earned pero dapat mauna kayong gawin yan sa nanalong kandidato na ayaw nyo! 😛✌️❤️",['1528729176626589697'],1
"TAWANG TAWA AKO NASA MEETING KASI AKO TAPOS NAGDIDISCUSS SILA SA WEBSITE E AMBAGAL MAGLOAD NG WEBSITE SO SABI NG WEB DEVELOPER NAMIN NA BIIBIIEM ""SIMULA PO NUNG ELEKSYON BUMAGAL PO YUNG INTERNET"" TAS YUNG BOSS NAMIN NA KAKAMPINK HUMALAKHAK ""BILIS NGA NG TRANSMISSION NG VOTES EH""",['1524656780554293248'],0
"SKL, b4 election, sbi ko sa undecided kong asawa, 'iboto mo c Leni, feeling ko pg nanalo cya mgkakaanak n tyo'.. then bilangan came.. ksama sa lungkot ko un cnbi ko sknya.. by end of term ng uupong pres, 40 nko. Same age cnbi ko n kng wala p kmi anak, gve up n ko.😔 #RosasSaDilim",['1524657544399970305'],1
"Grabe ang post-election anxiety kasi real na real talaga --- grabe dayaan, anim na taon ka ba namang jobless napahiya ka pa sa recounts --- putang ina ako ay galit ay puyat na puyat dahil may rally pa for today's videeeo PUTANGINAAAAAA 😭",['1522479098232467456'],1
"Kahit yata langit, galit na sa kapalpakan ng COMELEC.",['1524994132699410432'],1
Pre trial lang talaga yung 2 weeks election break. Ngayon po talagang week ung bakasyon ko. Opo. Iyak malala at cram next week. Opo,['1527327391756210176'],1
@jieun_oppa @COMELEC takot siya ih. https://t.co/boRFJK6lKm,['1523570982539399169'],1
ang saya po umuwi sa probinsya pag eleksyon 🤑 charot!,['1523143158518804480'],0
"kala ko di nako iiyak ng dahil sa election kaso nagkwento tong si kuya isaac tas background song rosas badtrip kawawang Pilipinas 

iyak nanaman ako",['1527239722619510785'],1
Lol meeting about election to pero mga bbm pala tao dito yuck,['1522770174029426688'],1
"aminado naman ako na galit ako sa eleksyon pero hindi ako nagtatampo lalo na sa katulad n'yang panatiko ni BBM. bakit ako magtatampo kung alam ko naman sa sarili ko na TUMINDIG AKO SA TAMA. at syempre, GALIT talaga ako LALO NA SA'YO VEBS!",['1525007181224980480'],1
"@KimIndar I’m not sure  kung galit or bitter ba ang mga artista kasi natalo yung kandidato nila or galit sila kasi wa epek sa mga botante ang pagiging artista nila. no matter how many followers an artista have in their socmed accounts, this election proved that it has no bearing🤔",['1526108905948033024'],2
"oi ano, sobrang tuwa ko sa mga kaibigan kong patuloy na naninindigan sa tama. kahit na oppressed na sila sa families nila, sa studies nila, tapos dumadagdag pa tong mga anumalya sa eleksyon. sobrang proud akong i'm around these righteous peeps, iloveyouall 🫂🫂",['1524296154732961794'],0
"Yaman din lamang na pinagyabang mo na malinis ang COMELEC nung panahon mo, BAKIT KA NAGTATAGO, Andymatic? May pasurrender ka pa sa OP bago ka umalis? 🤭 Ang tapang mo sa twitter pero takot ka naman umuwi. #Explain2016 https://t.co/Vk6PZrzYdu",['1526037838797545480'],1
ang lungkot lang talaga na feel ko ang daming panahong nawala sakin na sana inaalay ko sa paghahouse to house???? hahahhahhshshshahahahahahaha bakit ba kasi sumakto pagiging third year q sa eleksyon!!!,['1520964721889153029'],1
"Bigla ako nacurious, yung mga bashers ba ni Leni dati na niyang bashers o nag bandwagon lang sila dahil sa election?",['1522443001498324994'],2
Huwag na tayong magtaka kung ba't ang toxic ng socmeds especially when talking about politics/election. Paano kang hindi paliliwanagan kung puro ka galit? Paano mo makikita 'yung magagandang nagawa ng iba kung ayaw mong makita at nagstick ka lang sa isa? Fact-checking is not bad.,['1521314109249458176'],2
"election will starting in 3 day's, hope filipino's will vote for who can help our economy grow, wala na sanang pinoy ang mag papauto sa paiyak iyak at mabubulaklak na salita ng mga politicians, mapa local or national pa man ‘yan.",['1521753282796208128'],0
"@rpsyfdlg Swerte ko na yung papa ko ay Leni supporter. He used to work for the government and alam nya talaga galawan sa loob lalo na sa customs. Sobrang saya ko when he messaged me na ""basta leni tayo"" before the election day.",['1526601101574668289'],0
"bigla bigla na lang talagang naiiyak ngayon, nakasalalay talaga sa resulta ng eleksyon ang lahat.

ulit, para sa ina ngayon at para sa inang bayan bukas. 🇵🇭",['1523177728270561280'],0
ma'am akala ko po ba mag-move on na sa election e bakit parang ang lalim ng galit mo sa mga studyanteng truth lang naman ang say,['1527648015003299840'],1
"@tradevideos_ ""Pinipilit ang tao na mag- iba bigla ng iboboto"" duh 🙄, yan ang purpose ng election campaign, di yan masama, di yan bawal. Do you even know how politics works? 

Ps: anti marcos si vico fyi, may point naman tgla c mayor. https://t.co/EvHcCl7DBT",['1521013520585830400'],1
